locus,oldLocus,gene,description,logFC,qvalue
VC_RS00005,VC0002; VC_0002,mioC,FMN-binding protein MioC,0.265271433097316,0.5001318095043
VC_RS00010,VC0003; VC_0003,mnmE,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE,-0.0337021432714275,0.949574648318161
VC_RS00015,VC0004; VC_0004,yidC,membrane protein insertase YidC,-0.383632026031634,0.271635781152787
VC_RS00020,VC0005; VC_0005,yidD,membrane protein insertion efficiency factor YidD,-0.708765222069464,0.194341387410718
VC_RS00025,VC0006; VC_0006,rnpA,ribonuclease P protein component,-0.450129445181486,0.548352000604636
VC_RS00030,VC0007; VC_0007,rpmH,50S ribosomal protein L34,-0.111878526521438,0.890862630265821
VC_RS00035,VC0008; VC_0008,,amino acid ABC transporter ATP-binding protein,0.0236334664765856,0.97885025929309
VC_RS00040,VC0009; VC_0009,,amino acid ABC transporter permease,0.0058351491379444,0.996601295197505
VC_RS00045,VC0010; VC_0010,,amino acid ABC transporter substrate-binding protein,0.313593137431177,0.721012648297316
VC_RS00050,VC0012; VC_0012,dnaA,chromosomal replication initiator protein DnaA,0.0682006100092249,0.860854348596186
VC_RS00055,VC0013; VC_0013,dnaN,DNA polymerase III subunit beta,-0.261142411267454,0.555904723009223
VC_RS00060,VC0014; VC_0014,recF,DNA replication/repair protein RecF,-0.281920027809538,0.321614871392933
VC_RS00065,VC0015; VC_0015,gyrB,DNA topoisomerase (ATP-hydrolyzing) subunit B,0.0049996326297065,0.994868148313972
VC_RS00070,VC0015a; VC_0016,,hypothetical protein,0.765501813001145,0.234631588220406
VC_RS00075,VC0018; VC_0018,,Hsp20 family protein,0.255111743756288,0.869501926885578
VC_RS00080,VC0019; VC_0019,,valine--pyruvate transaminase,0.139092626317163,0.743869120877748
VC_RS00085,VC0020; VC_0020,glyS,glycine--tRNA ligase subunit beta,0.0009730573912244,0.998616480506812
VC_RS00090,VC0021; VC_0021,glyQ,glycine--tRNA ligase subunit alpha,-0.23280181552943,0.504350609415924
VC_RS00095,VC0022; VC_0022,,TMEM165/GDT1 family protein,-0.508062473516673,0.28533917368528
VC_RS00100,VC0023; VC_0023,,hypothetical protein,0.0381611441896728,0.976850199293178
VC_RS00105,VC0024; VC_0024,tusA,sulfurtransferase TusA,-0.224414811040144,0.564574359286469
VC_RS00110,VC0025; VC_0025,,hypothetical protein,-0.334598556661107,0.660014576959245
VC_RS00115,VC0026; VC_0026,,MDR family oxidoreductase,0.436188553804591,0.412905826583131
VC_RS00120,VC0027; VC_0027,ilvA,"threonine ammonia-lyase, biosynthetic",-0.0619382607426181,0.93518023083539
VC_RS00125,VC0028; VC_0028,ilvD,dihydroxy-acid dehydratase,0.184275195418771,0.893658961144639
VC_RS00130,VC0029; VC_0029,ilvE,branched-chain-amino-acid transaminase,0.013004897699919,0.985643903299395
VC_RS00135,VC0030; VC_0030,ilvM,acetolactate synthase 2 small subunit,-0.3578376776552,0.600048031567954
VC_RS00140,VC0031; VC_0031,ilvG,acetolactate synthase 2 catalytic subunit,0.0096844422751754,0.990004564523328
VC_RS00145,VC0032; VC_0032,,YifB family Mg chelatase-like AAA ATPase,0.214674294201707,0.701715982796404
VC_RS00150,VC0033; VC_0033,,acyltransferase,-0.0035352553850015,0.996601295197505
VC_RS00155,VC0034; VC_0034,,thiol:disulfide interchange protein DsbA/DsbL,-0.277079000679208,0.619232686937686
VC_RS00160,VC0035; VC_0035,,serine/threonine protein kinase,-0.321794351649756,0.297326645696856
VC_RS00165,VC0036; VC_0036,ccoG,cytochrome c oxidase accessory protein CcoG,-0.183956865875525,0.66568811840876
VC_RS00170,VC0037; VC_0037,,YihD family protein,0.227239717747514,0.718703182761885
VC_RS00175,VC0039; VC_0039,,sporulation protein,0.396826207144072,0.242445471863729
VC_RS00180,VC0040; VC_0040,,PAQR family membrane homeostasis protein TrhA,0.407690294528111,0.51423658603205
VC_RS00185,VC0041; VC_0041,,DUF3157 family protein,0.0149921114192846,0.979955555366574
VC_RS00190,VC0042; VC_0042,,TrkH family potassium uptake protein,0.0301898859053752,0.964671308207703
VC_RS00195,VC0043; VC_0043,trkA,Trk system potassium transporter TrkA,-0.0090277315766532,0.989678319775601
VC_RS00200,VC0044; VC_0044,rsmB,16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB,0.0697976094321737,0.852103429182609
VC_RS00205,VC0045; VC_0045,fmt,methionyl-tRNA formyltransferase,0.0456274105773767,0.934073097353324
VC_RS00210,VC0046; VC_0046,def,peptide deformylase,-0.0243207788667974,0.966718282182809
VC_RS00215,VC0047; VC_0047,,LysM peptidoglycan-binding domain-containing protein,0.0743845999171631,0.893658961144639
VC_RS00220,VC0048; VC_0048,dprA,DNA-processing protein DprA,-0.231695593268283,0.839027036619015
VC_RS00225,VC0049; VC_0049,,DUF494 family protein,0.0385801254505854,0.962756718111495
VC_RS00230,VC0050; VC_0050,,DNA topoisomerase family protein,0.317890656457129,0.847873533579776
VC_RS00235,VC0051; VC_0051,,5-(carboxyamino)imidazole ribonucleotide synthase,-0.383872539107699,0.437164707560492
VC_RS00240,VC0052; VC_0052,purE,5-(carboxyamino)imidazole ribonucleotide mutase,-0.190152828997774,0.788677657236614
VC_RS00245,VC0054; VC_0054,,L-threonylcarbamoyladenylate synthase,0.954069470213793,0.238851400071902
VC_RS00250,VC0055; VC_0055,hemF,oxygen-dependent coproporphyrinogen oxidase,-0.483439474472177,0.553897640714009
VC_RS00255,VC0056; VC_0056,aroE,shikimate dehydrogenase,-0.0362567588164949,0.952879254502635
VC_RS00260,VC0057; VC_0057,,DUF1488 domain-containing protein,0.0612421261624657,0.924785013560035
VC_RS00265,VC0058; VC_0058,,gamma carbonic anhydrase family protein,0.36136034200253,0.28533917368528
VC_RS00300,VC0060; VC_0060,crcB,fluoride efflux transporter CrcB,-0.415263658429001,0.365684574393317
VC_RS00305,VC0061; VC_0061,thiC,phosphomethylpyrimidine synthase ThiC,-0.218766999434808,0.635489163174698
VC_RS00310,VC0062; VC_0062,,thiamine phosphate synthase,-0.269402287112059,0.371284140092772
VC_RS00315,VC0063; VC_0063,thiF,thiazole biosynthesis adenylyltransferase ThiF,0.395875492861362,0.321614871392933
VC_RS00320,VC0064; VC_0064,thiS,sulfur carrier protein ThiS,-0.191868871845129,0.73112364652922
VC_RS00325,VC0065; VC_0065,,thiazole synthase,-0.0570901994008013,0.92255648056388
VC_RS00330,VC0066; VC_0066,thiH,2-iminoacetate synthase ThiH,-0.736944931892443,0.32644343284888
VC_RS00335,VC0067; VC_0067,,aminopeptidase P family protein,0.163796387398484,0.777213303153342
VC_RS00340,VC0068; VC_0068,,LysR substrate-binding domain-containing protein,-0.318264079803238,0.555904723009223
VC_RS00345,VC0069; VC_0069,,multidrug effflux MFS transporter,-0.412664778617399,0.32601651292288
VC_RS00350,VC0070; VC_0070,,hypothetical protein,0.173375579829413,0.802932762446235
VC_RS00355,VC0071; VC_0071,asnC,transcriptional regulator AsnC,-0.168026137841642,0.651144520549828
VC_RS00360,VC0072; VC_0072,,sensor domain-containing protein,-0.340742405712638,0.348934433186165
VC_RS00365,VC0073; VC_0073,,class I SAM-dependent methyltransferase,-0.568069561333266,0.153052544183448
VC_RS00370,VC0074; VC_0074,,hypothetical protein,-0.234774259350075,0.651144520549828
VC_RS00375,VC0075; VC_0075,,carboxylate/amino acid/amine transporter,0.38323667301576,0.25878939989837
VC_RS00380,VC0076; VC_0076,uspA,universal stress protein UspA,0.223323741688582,0.663515244716314
VC_RS00385,VC0078; VC_0078,ftnA,non-heme ferritin,0.537375726739253,0.217750964969724
VC_RS00390,VC0079; VC_0079,uspB,universal stress protein UspB,0.0536450816044445,0.930358018072619
VC_RS00395,VC0080; VC_0080,,NAD(P)/FAD-dependent oxidoreductase,0.217300051314567,0.804205654383962
VC_RS00400,VC0081; VC_0081,,DMT family transporter,0.20332604993861,0.72947925047856
VC_RS00405,VC0082; VC_0082,rmuC,DNA recombination protein RmuC,-0.188285199269856,0.555904723009223
VC_RS00410,VC0083; VC_0083,ubiE,"bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE",-0.0400087572077423,0.925243339039547
VC_RS00415,VC0084; VC_0084,,ubiquinone biosynthesis accessory factor UbiJ,0.117645475730848,0.976850199293178
VC_RS00420,VC0085; VC_0085,ubiB,ubiquinone biosynthesis regulatory protein kinase UbiB,-0.0496841754552498,0.893658961144639
VC_RS00425,VC0086; VC_0086,tatA,Sec-independent protein translocase subunit TatA,-1.85014147817222,0.166677777045471
VC_RS00430,VC0087; VC_0087,tatB,Sec-independent protein translocase protein TatB,0.412000810407897,0.364606231730221
VC_RS00435,VC0088; VC_0088,tatC,twin-arginine translocase subunit TatC,0.0901881081120462,0.818674445454299
VC_RS00440,VC0089; VC_0089,,cytochrome-c peroxidase,-0.0014331081910434,0.998931849616408
VC_RS00445,VC0090; VC_0090,dinF,MATE family efflux transporter DinF,-0.27921434028762,0.576710128105555
VC_RS00450,VC0091; VC_0091,,class I SAM-dependent methyltransferase,-0.288958901695344,0.495711314188993
VC_RS00455,VC0092; VC_0092,lexA,transcriptional repressor LexA,-0.0238469731570735,0.976850199293178
VC_RS00460,VC0093; VC_0093,plsB,glycerol-3-phosphate 1-O-acyltransferase PlsB,-0.33960682282183,0.321465558729618
VC_RS00465,VC0094; VC_0094,ubiA,4-hydroxybenzoate octaprenyltransferase,0.171427441218861,0.586520781260744
VC_RS00470,VC0095; VC_0095,,chorismate lyase,-0.313858520226506,0.527867747343863
VC_RS00475,VC0097; VC_0097,,flagellar basal body-associated protein FliL,0.0741986416501681,0.87853640883665
VC_RS00480,VC0098; VC_0098,,methyl-accepting chemotaxis protein,-0.250819696836216,0.563925427456415
VC_RS00485,VC0099; VC_0099,glpG,rhomboid family intramembrane serine protease GlpG,-0.059813517508536,0.928940031302952
VC_RS00490,VC0100; VC_0100,glpE,thiosulfate sulfurtransferase GlpE,-0.394965738524799,0.604667991530371
VC_RS00495,VC0103; VC_0103,,TatD family hydrolase,-0.189449291249495,0.641683293104055
VC_RS00500,VC0105; VC_0105,hemB,porphobilinogen synthase,0.206057573218018,0.567474485787857
VC_RS00505,VC0106; VC_0106,,GNAT family N-acetyltransferase,-0.143959094833185,0.761072297328616
VC_RS00510,VC0108; VC_0108,polA,DNA polymerase I,-0.546934028498666,0.166677777045471
VC_RS00515,VC0111; VC_0111,yihA,ribosome biogenesis GTP-binding protein YihA/YsxC,0.19887141486238,0.638059571191933
VC_RS00520,VC0112; VC_0112,,c-type cytochrome,0.108372169897817,0.856561804899572
VC_RS00525,VC0113; VC_0113,,class I SAM-dependent methyltransferase,-0.258530004449613,0.586520781260744
VC_RS00530,VC0114; VC_0114,yihI,Der GTPase-activating protein YihI,-0.45476077989758,0.220979893965504
VC_RS00535,VC0115; VC_0115,,DUF2489 domain-containing protein,-0.425466851010063,0.331865514175353
VC_RS00540,VC0116; VC_0116,hemN,oxygen-independent coproporphyrinogen III oxidase,-0.485536842760615,0.153052544183448
VC_RS00545,VC0117; VC_0117,,heme biosynthesis protein HemY,0.0157379544623526,0.978229881643942
VC_RS00550,VC0118; VC_0118,,uroporphyrinogen-III C-methyltransferase,-0.032022233685671,0.956714753981206
VC_RS00555,VC0119; VC_0119,,uroporphyrinogen-III synthase,-0.102525274656618,0.845681156552457
VC_RS00560,VC0120; VC_0120,hemC,hydroxymethylbilane synthase,-0.117274853087898,0.673840489922655
VC_RS00565,VC0122; VC_0122,,class I adenylate cyclase,-0.192241140103467,0.850190666589411
VC_RS00570,VC0123; VC_0123,cyaY,iron donor protein CyaY,0.365574066253882,0.411933941548754
VC_RS00575,VC0124; VC_0124,,LPS translocon maturation chaperone LptM,0.0067095652640825,0.996601295197505
VC_RS00580,VC0125; VC_0125,lysA,diaminopimelate decarboxylase,0.0650582237126651,0.918994669836298
VC_RS00585,VC0126; VC_0126,dapF,diaminopimelate epimerase,0.251871819874915,0.573669062616485
VC_RS00590,VC0127; VC_0127,,DUF484 family protein,0.311639623413384,0.350006561147962
VC_RS00595,VC0128; VC_0128,xerC,tyrosine recombinase XerC,0.134266556917777,0.744104533977394
VC_RS00600,VC0129; VC_0129,yigB,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB,-0.0190025589029718,0.979955555366574
VC_RS00605,VC0130; VC_0130,cdpA,cyclic di-GMP phosphodiesterase CdpA,-0.0455491149574184,0.925243339039547
VC_RS00610,VC0131; VC_0131,,tRNA-uridine aminocarboxypropyltransferase,-0.0141713339392829,0.985386659415749
VC_RS00615,VC0132; VC_0132,,COG3650 family protein,-0.0531090773559437,0.904223294853866
VC_RS00620,VC0134; VC_0134,,Cof-type HAD-IIB family hydrolase,-0.0091698044302205,0.9910915585104
VC_RS00625,VC0135; VC_0135,,alpha/beta fold hydrolase,-0.0915397562038536,0.813185154386082
VC_RS00630,VC0136; VC_0136,rhtB,homoserine/homoserine lactone efflux protein,-0.127901606647424,0.934067717599931
VC_RS00635,VC0137; VC_0137,,EAL and HDOD domain-containing protein,-0.995286616775296,0.246073714376128
VC_RS00640,VC0139; VC_0139,,Dps family protein,-0.0725718204782642,0.93518023083539
VC_RS00645,VC0140; VC_0140,,DUF2500 domain-containing protein,-0.519699543905014,0.327175283559817
VC_RS00650,VC0142; VC_0142,,DUF4145 domain-containing protein,-1.9656802079155,0.27050932623796
VC_RS00655,VC0143; VC_0143,,hypothetical protein,0.571451389105938,0.53681219347668
VC_RS00660,VC0144; VC_0144,,lysoplasmalogenase,-0.429640010875212,0.430935937907962
VC_RS00665,VC0145; VC_0145,,DUF1145 domain-containing protein,0.434820345439668,0.524235340903126
VC_RS00670,VC0146; VC_0146,rsmD,16S rRNA (guanine(966)-N(2))-methyltransferase RsmD,0.20951958646235,0.543056946452676
VC_RS00675,VC0147; VC_0147,ftsY,signal recognition particle-docking protein FtsY,-0.144962135049075,0.680687274175431
VC_RS00680,VC0148; VC_0148,ftsE,cell division ATP-binding protein FtsE,-0.0331996365549484,0.959107892056769
VC_RS00685,VC0149; VC_0149,ftsX,permease-like cell division protein FtsX,0.145626067988676,0.674833976050867
VC_RS00690,VC0150; VC_0150,rpoH,RNA polymerase sigma factor RpoH,0.134031669743592,0.731438937673639
VC_RS00695,VC0151; VC_0151,sthA,Si-specific NAD(P)(+) transhydrogenase,0.0021815041507872,0.99664717152555
VC_RS00700,VC0152; VC_0152,fabR,HTH-type transcriptional repressor FabR,0.167240046383047,0.646838680289315
VC_RS00705,VC0153; VC_0153,,YijD family membrane protein,0.112153681217377,0.832627654995812
VC_RS00710,VC0154; VC_0154,trmA,tRNA (uridine(54)-C5)-methyltransferase TrmA,-0.294113792928438,0.495711314188993
VC_RS00715,VC0156; VC_0156,btuB,TonB-dependent vitamin B12 receptor,-0.270245710574345,0.489607822315378
VC_RS00720,VC0157; VC_0157,,S8 family peptidase,-0.196624702569596,0.833647705727986
VC_RS00725,VC0158; VC_0158,murI,glutamate racemase,-0.350775666962757,0.359659827564095
VC_RS00730,VC0159; VC_0159,,RNA recognition motif domain-containing protein,-0.018332450186454,0.97885025929309
VC_RS00760,VC0161; VC_0161,ilvY,HTH-type transcriptional activator IlvY,-0.0498353710237227,0.951082589236544
VC_RS00765,VC0162; VC_0162,ilvC,ketol-acid reductoisomerase,-0.309334424294161,0.45199044304842
VC_RS00770,VC0163; VC_0163,,ubiquinone biosynthesis accessory factor UbiK,0.270438913499484,0.582540941370401
VC_RS00775,VC0164; VC_0164,vexB,multidrug efflux RND transporter permease subunit VexB,0.203583893924763,0.619232686937686
VC_RS00780,VC0165; VC_0165,vexA,multidrug efflux RND transporter periplasmic adaptor subunit VexA,0.200013345692898,0.619373811805829
VC_RS00785,VC0166; VC_0166,vexR,TetR family transcriptional regulator VexR,0.304270480738155,0.421582743744366
VC_RS00790,VC0167; VC_0167,rep,DNA helicase Rep,-0.0322417434486905,0.95140049971321
VC_RS00795,VC0168; VC_0168,,c-type cytochrome,0.218643416360648,0.590140244188227
VC_RS00830,VC0170; VC_0170,,dipeptide ABC transporter ATP-binding protein,0.0155804160543045,0.982844643300642
VC_RS00835,VC0171; VC_0171,,ABC transporter substrate-binding protein,0.030575505570514,0.978229881643942
VC_RS00840,VC0172; VC_0172,,ABC transporter permease,0.188661832610779,0.825330117958023
VC_RS00845,VC0173; VC_0173,,ABC transporter permease,0.204720793875368,0.754139855534217
VC_RS00850,VC0174; VC_0174,,SPOR domain-containing protein,0.0873697225289553,0.876482928856349
VC_RS00855,VC0175; VC_0175,,anti-phage dCTP deaminase,0.143550428398282,0.887932648803522
VC_RS00860,,,hypothetical protein,-0.234928643380677,0.868845728341971
VC_RS00865,VC0176; VC_0176,,helix-turn-helix domain-containing protein,-0.346446345191767,0.551636270156219
VC_RS00870,VC0177; VC_0177,vspR,transcriptional regulator VspR,0.516607609314432,0.401588080635099
VC_RS00875,,,hypothetical protein,0.868384704801259,0.480049717892255
VC_RS00880,VC0178; VC_0178,,CBASS cGAMP-activated phospholipase,0.077948248697582,0.962756718111495
VC_RS00885,VC0179; VC_0179,dncV,cyclic AMP-GMP synthase,-0.0569514298099369,0.939671369962531
VC_RS00890,VC0180; VC_0180,,E2/UBC family protein,0.206289951660761,0.879507644063237
VC_RS00895,VC0181; VC_0181,,CBASS system CD-NTase/cGAS isopeptidase Cap3,-0.222476909399035,0.754492463844547
VC_RS00900,VC0182; VC_0182,,hypothetical protein,0.37112260878839,0.695952427188307
VC_RS00905,VC0183; VC_0183,,hypothetical protein,0.217386016927652,0.651144520549828
VC_RS00910,VC0184; VC_0184,,hypothetical protein,-0.487178721507359,0.567474485787857
VC_RS00915,VC0185; VC_0185,,site-specific integrase,-0.520694558048159,0.474052368454915
VC_RS00920,VC0186; VC_0186,gorA,glutathione-disulfide reductase,0.175857731688597,0.651144520549828
VC_RS00925,VC0187; VC_0187,,23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ,-0.0814261910633777,0.845733231064718
VC_RS00930,VC0188; VC_0188,prlC,oligopeptidase A,0.452330437236914,0.401588080635099
VC_RS00935,VC0190; VC_0190,uvrD,DNA helicase II,-0.0830682942127937,0.845557535479165
VC_RS00940,VC0191; VC_0191,,LysE family translocator,0.566302161609721,0.262905598249276
VC_RS00945,VC0192; VC_0192,,AraC family transcriptional regulator,-0.284316144491556,0.558419280714949
VC_RS00950,VC0194; VC_0194,ggt,gamma-glutamyltransferase,-0.292596405223666,0.815467234744683
VC_RS00955,VC0195; VC_0195,rarD,EamA family transporter RarD,-0.164645111472268,0.83117003178799
VC_RS00960,VC0196; VC_0196,recQ,ATP-dependent DNA helicase RecQ,0.007717104606932,0.986895574442372
VC_RS00965,VC0197; VC_0197,,DUF3630 family protein,-0.215673129326585,0.619232686937686
VC_RS00970,VC0198; VC_0198,,hypothetical protein,-0.417418120087206,0.479610508824276
VC_RS00975,VC0199; VC_0199,,ABC transporter ATP-binding protein,-0.201893555018327,0.582125391807782
VC_RS00980,VC0200; VC_0200,fhuA,TonB-dependent siderophore receptor FhuA,0.037985232680265,0.962756718111495
VC_RS00985,VC0201; VC_0201,,ABC transporter ATP-binding protein,-0.0846757773748303,0.910226354127378
VC_RS00990,VC0202; VC_0202,,iron-siderophore ABC transporter substrate-binding protein,-0.209751595701979,0.67130815723853
VC_RS00995,VC0203; VC_0203,fhuB,Fe(3+)-hydroxamate ABC transporter permease FhuB,-0.198726059697271,0.707533684760716
VC_RS01000,VC0204; VC_0204,,MurR/RpiR family transcriptional regulator,-0.773651128591761,0.166677777045471
VC_RS01005,VC0206; VC_0206,murQ,N-acetylmuramic acid 6-phosphate etherase,-0.857690677394784,0.234631588220406
VC_RS01010,VC0207; VC_0207,murP,PTS N-acetylmuramic acid transporter subunit IIBC,-0.266064877031818,0.73112364652922
VC_RS01015,VC0208; VC_0208,,TIGR00645 family protein,-0.0183342541034721,0.972591899046259
VC_RS01020,VC0209; VC_0209,,YicC/YloC family endoribonuclease,-0.125186489990692,0.709606929676229
VC_RS01025,VC0210; VC_0210,rph,ribonuclease PH,-0.0422256482307992,0.934472771894245
VC_RS01030,VC0211; VC_0211,pyrE,orotate phosphoribosyltransferase,0.299863918887729,0.548352000604636
VC_RS01035,VC0212; VC_0212,lpxN,lipid A biosynthesis myristoyltransferase LpxN,0.0388676131929469,0.946813749331862
VC_RS01040,VC0213; VC_0213,,Kdo(2)-lipid IV(A) acyltransferase,-0.212119247846645,0.601948184603507
VC_RS01045,VC0214; VC_0214,slmA,nucleoid occlusion factor SlmA,-0.319256585809906,0.421582743744366
VC_RS01050,,,hypothetical protein,-0.434373372858243,0.66568811840876
VC_RS01055,VC0215; VC_0215,coaBC,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC,-0.141613024114983,0.695952427188307
VC_RS01060,VC0216; VC_0216,,methyl-accepting chemotaxis protein,0.272528914533761,0.669346288376145
VC_RS01065,VC0217; VC_0217,radC,RadC family protein,0.15280469913268,0.82183316825012
VC_RS01070,VC0218; VC_0218,rpmB,50S ribosomal protein L28,-0.043316348434713,0.96202899889772
VC_RS01075,VC0219; VC_0219,rpmG,50S ribosomal protein L33,0.565604334737625,0.234631588220406
VC_RS01080,VC0220; VC_0220,,hypothetical protein,0.266465675499546,0.707064056795527
VC_RS01085,VC0221; VC_0221,mutM,bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase,-0.203284021525189,0.638260601601316
VC_RS01090,VC0222; VC_0222,coaD,pantetheine-phosphate adenylyltransferase,-0.17207001462338,0.608363567883598
VC_RS01095,VC0223; VC_0223,,glycosyltransferase family 9 protein,-0.282024301216122,0.635130058536898
VC_RS01100,VC0224; VC_0224,,glycosyltransferase family 2 protein,0.301409547376965,0.401588080635099
VC_RS01105,VC0225; VC_0225,,glycosyltransferase family 9 protein,-0.0084572832278985,0.987601956141524
VC_RS01110,VC0227; VC_0227,,3-deoxy-D-manno-octulosonic acid kinase,-0.318624577187524,0.321465558729618
VC_RS01115,VC0228; VC_0228,,WavE lipopolysaccharide synthesis family protein,0.117339210228471,0.875414672449138
VC_RS01120,VC0229; VC_0229,,WavE lipopolysaccharide synthesis family protein,-0.370496584648276,0.314222700467683
VC_RS01125,VC0230; VC_0230,,glycosyltransferase family 2 protein,-0.291267940433775,0.819507552807319
VC_RS01130,VC0231; VC_0231,,hypothetical protein,-0.268346159453014,0.51014478810541
VC_RS01135,VC0232; VC_0232,,HAD hydrolase family protein,0.0501219844901672,0.954790388513681
VC_RS01140,VC0233; VC_0233,waaA,lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase,-0.273617441253465,0.506135755625279
VC_RS01145,VC0234; VC_0234,,glycosyltransferase family 32 protein,-0.488536642896211,0.407939072763512
VC_RS01150,VC0235; VC_0235,,glycosyltransferase family 9 protein,-0.581720091622813,0.155771145160545
VC_RS01155,VC0236; VC_0236,waaF,lipopolysaccharide heptosyltransferase II,-0.295354212993436,0.508174583582512
VC_RS01160,VC0237; VC_0237,,O-antigen ligase family protein,0.0982732298278109,0.852103429182609
VC_RS01165,VC0238; VC_0238,,acyltransferase,0.0131297841997136,0.985330193597985
VC_RS01170,VC0239; VC_0239,,polysaccharide deacetylase family protein,-0.0016169862822467,0.996601295197505
VC_RS01175,VC0240; VC_0240,rfaD,ADP-glyceromanno-heptose 6-epimerase,-0.16984744020539,0.659995001433436
VC_RS01180,VC0241; VC_0241,,mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase,0.0359768228415965,0.952879254502635
VC_RS01185,VC0242; VC_0242,,phosphomannomutase/phosphoglucomutase,-0.191341674537856,0.777319574297092
VC_RS01190,VC0243; VC_0243,gmd,"GDP-mannose 4,6-dehydratase",-0.0526552222455296,0.962116094724822
VC_RS01195,VC0244; VC_0244,,DegT/DnrJ/EryC1/StrS family aminotransferase,-0.004858461805362,0.996601295197505
VC_RS01200,VC0245; VC_0245,,glycosyltransferase,-0.051418755955404,0.9604648037374
VC_RS01205,VC0246; VC_0246,,ABC transporter permease,-0.0547611035843735,0.960005574967587
VC_RS01210,VC0247; VC_0247,,ABC transporter ATP-binding protein,-0.262685951326216,0.651144520549828
VC_RS01215,VC0248; VC_0248,,acyl carrier protein,0.170495378364457,0.846843245754901
VC_RS01220,VC0249; VC_0249,,AMP-binding protein,-0.0567392451729946,0.925562014683526
VC_RS01225,VC0250; VC_0250,,iron-containing alcohol dehydrogenase,-0.201170479930925,0.721590134157267
VC_RS01230,VC0251; VC_0251,,acyl-CoA reductase,-0.247650018283512,0.619232686937686
VC_RS01235,VC0252; VC_0252,,acetyltransferase,-0.0386824510105013,0.966718282182809
VC_RS01240,VC_0253,,IS200/IS605 family transposase,-0.339112867375048,0.421582743744366
VC_RS01245,VC0254; VC_0254,,ISAs1 family transposase,-0.29121019014786,0.648502796146416
VC_RS01250,VC0255; VC_0255,,hypothetical protein,-0.0706847161108017,0.957771466687933
VC_RS01255,VC0257; VC_0257,,IS3-like element ISVch4 family transposase,-0.261467757237045,0.852103429182609
VC_RS01260,VC0258; VC_0258,,FkbM family methyltransferase,-0.108337525405373,0.925243339039547
VC_RS01265,VC0259; VC_0259,,glycosyltransferase family 4 protein,0.371625385907294,0.60879502704341
VC_RS01270,VC0260; VC_0260,,polysaccharide biosynthesis protein,-0.144274434654711,0.716742390428434
VC_RS01275,VC0262; VC_0262,,UDP-glucose 4-epimerase family protein,-0.137672168731822,0.671000330083552
VC_RS01280,VC0263; VC_0263,,sugar transferase,-0.0271868034474856,0.972591899046259
VC_RS01285,VC0264; VC_0264,,MBL fold metallo-hydrolase RNA specificity domain-containing protein,-0.216845211642611,0.549835068177921
VC_RS01290,VC0265; VC_0265,,mechanosensitive ion channel family protein,-0.286484717825655,0.494178140129463
VC_RS01295,VC0266; VC_0266,,uracil-DNA glycosylase family protein,-0.0289373177953957,0.974861034148083
VC_RS01300,VC0267; VC_0267,,D-2-hydroxyacid dehydrogenase,-0.170329677828615,0.695952427188307
VC_RS01305,VC0268; VC_0268,,YjaG family protein,-0.150461246718268,0.818543438603464
VC_RS01310,VC0269; VC_0269,manA,"mannose-6-phosphate isomerase, class I",-6.230402672284,4.68241102435801e-09
VC_RS01315,VC0270; VC_0270,,ROK family protein,-0.0787376959159519,0.845832027199151
VC_RS01320,VC0271; VC_0271,,CNNM domain-containing protein,0.157567824267789,0.770658865330549
VC_RS01325,VC0273; VC_0273,hupA,nucleoid-associated protein HU-alpha,0.409393431036,0.489607822315378
VC_RS01330,VC0274; VC_0274,,DUF1481 domain-containing protein,0.156123627778494,0.777319574297092
VC_RS01335,VC0275; VC_0275,purD,phosphoribosylamine--glycine ligase,-0.346968458056172,0.491931248404258
VC_RS01340,VC0276; VC_0276,purH,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,-0.330753332225084,0.590140244188227
VC_RS01345,,,hypothetical protein,-0.292614126351452,0.871956181486649
VC_RS01350,VC0277; VC_0277,zntR,Zn(2+)-responsive transcriptional regulator,0.0921907471251207,0.901262147528013
VC_RS01355,VC0278; VC_0278,cadC,lysine decarboxylation/transport transcriptional activator CadC,0.462893937798617,0.359659827564095
VC_RS01360,VC0280; VC_0280,cadB,cadaverine/lysine antiporter,2.60178223834667,0.166677777045471
VC_RS01365,VC0281; VC_0281,,lysine decarboxylase CadA,-0.324266325824978,0.858711067550274
VC_RS01370,VC0282; VC_0282,,methyl-accepting chemotaxis protein,-0.216125849595444,0.819507552807319
VC_RS01375,VC0283; VC_0283,,PepSY-associated TM helix domain-containing protein,-0.415351639306234,0.746637443662571
VC_RS01380,VC0284; VC_0284,,TonB-dependent receptor,-0.0668355158168178,0.893658961144639
