mutant,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
fliD,-10.00137363680766,5.242566238384837,2.114768313358238,3.7242744016040055,0.0598547961991972,0.6815604481716013,0.44988421736674866,-1.7448016015988161,-1.7954314257217219,-1.935801503230735,-1.5318027344835152,-0.3775958544298641,1.0507878863583315,-0.21149522440434873,-1.3275168273733668,0.9683352797077818,-0.15157768965043802,0.6769410646544145,0.02645997031802383,0.631915749611514,0.27909199665630097,-0.6134316574224954,0.7766558356226012,1.1617086969375134,0.43107521007500366,-0.20527012044058862,-0.7012663562615928,-0.5030939156328791,0.2126120588607236,0.5879985549257574,-0.5037230490099964,-0.3459168228950834,0.3147730744335407,-1.3223263067141764,0.058050497189773384,-0.6565879773962795,0.8363977375431133,0.2595581783608013,-0.7051929084525402,-0.44955469891325356,-0.853012398086952,0.5195437680820542,-0.526880306973653,0.47696183837844297,-0.15692345314747969,-0.6506810375632982,0.6410101898561607,-0.10251799608502031,-0.5859900484355629,-0.35064214920509995
fliE,10.171903138204533,15.5814586712914,5.9483952614894795,2.123834052525922,1.3044983745976155,-3.527932032753152,1.9520042163181341,1.832069911872702,-5.006268547365323,0.4564492221297839,1.2558185891564924,0.18573538414931645,-1.7331195390005898,1.8913293947891847,-0.6147677467793353,-0.8880978390530518,-2.287504014412674,-1.0675706202806623,0.2762589157692354,-0.8537984315780647,-2.425432929846963,-0.5167286000591272,1.7253196309473464,-0.03772060571701066,2.095811720055747,0.7713902502952856,0.30306937007022017,0.9880110089583157,0.4832162728060849,-0.00691834614502744,0.6155391856605046,0.2725308238811205,0.48364158708697624,-0.5118549172938357,0.4965553453410957,-0.546897330648833,0.46150519738924073,-0.7169131510497669,-0.6038142588051015,-0.16885389699272468,0.3188391312724864,-0.522925688160314,-0.5870274349405769,-0.11404319681070546,-0.17909881325361976,0.06429812933656023,0.09984645412833162,-0.15097192280911276,0.10233909055212892,-0.6617995160546768
fliJ,1.9791416492901543,7.157379369476406,8.890291554984572,0.9935268979557452,0.8745082079668928,-2.5786243633295367,0.21636092559285713,1.1706972645124738,-2.009725620054017,0.795179027137014,-0.5798388053627246,1.3606768725031695,-0.8966768397691498,1.1846373659213287,1.1511437543337997,0.4227940960518192,0.11060515438109128,-0.731503076616018,0.5043435285654475,-0.5233555037815452,-0.181832471834179,-0.7785568555025848,-0.8532130575948454,0.9083839375361424,-0.6811003425597676,1.5436306582596528,-0.9149595720732684,-1.0276727722022365,0.5136040562530221,0.8792415320611908,-0.1825371198161327,0.0952721404698076,0.41773535658005473,-0.727821459285261,0.1626398826313879,1.165910197551884,-0.808796677564489,-1.4258962590500093,-0.32041995996796774,-1.229266108512558,-0.41212665790776337,0.5016886196611803,-0.5704333382275104,0.37635877419296315,-0.024214359351451855,0.03485170337856427,0.2723941672411698,-0.22429104206523506,-0.29215147869127445,-0.10612754578853381
fliL,15.496021921995709,-0.9176388777080894,6.577173300012921,-2.9489337974897767,4.2704428014601366,-2.503669540614705,0.8578838796450166,-0.0896795577972677,-1.209237853082847,0.9530887432291912,0.143653226890992,1.2224597220852322,0.27132173107580293,2.5698863647042227,0.9210722378098332,-1.488779451827263,-0.38619879646634636,0.6397585457639786,1.7815455174891435,-0.7967916450257062,1.471246101250261,-0.6863332386274378,0.2504362436961424,-1.941604701229773,1.2043821981894334,-0.4513123452581812,1.4171935363751245,-0.421585072315495,0.36056329722851865,0.01894321448097177,0.4807570974063876,1.108006995720959,0.08569334510594212,0.6654118583011273,0.07927345863330477,0.6604761763041878,-0.46557820206019473,-0.25605575330486363,0.09372890120208555,-0.3468550068116491,-0.15450984811872234,0.11020854080576153,0.12355006088604387,0.040840490298438475,-0.5060128920409349,-0.27833061347876514,0.5802324507160406,0.6041831329118212,-0.7103326847726106,-0.016416708561683757
fliP,16.685458141418927,6.667489891263919,6.707244189599286,-2.967487430896732,2.9510246177539488,-1.8746742749079077,-1.3217605092530174,1.6131447578305025,-1.1845671825444564,1.079492555684013,1.1291200294301398,0.09265271435556904,-0.9455394065688314,2.206604290858987,0.593810126634893,-1.6729108431004212,-0.71502627355113,-1.1952160247134713,2.3420514870306186,-1.0536400091335518,-0.2757906311187196,-0.49410284090004875,1.7128415653960678,-1.4202546540189922,1.12550373708795,-0.6097112889169997,0.896414027427427,0.34281269647280854,0.5312490497456086,0.7076235494199986,-0.017248055873139777,0.514106579569707,0.08685901915406923,0.6510641205738992,-0.13465751093182612,0.22858532703692153,0.49969466011068386,0.5725452679762065,1.2402216644814383,0.4347411476986658,0.5275497458220508,-0.5192531083117436,-1.1974936670419347,0.17757832053097558,-0.15632712939875992,0.0024255618986351035,0.8301153905246756,0.4073557414852389,0.03222640993852999,-0.44573355684650207
fliQ,18.160154948283573,4.661164465018174,7.097691393866217,-5.807533220196385,3.502373608674824,-1.4818328121884994,-1.6857545168114416,0.8579114475394856,-0.47150176052345505,-0.0904647256114234,1.960967421432919,1.4912960952115637,-0.2504423980939533,3.2368476339284693,1.8129797623752388,-0.48143070723242837,-1.1511806848762625,-0.8873905404242985,2.5434990134849635,-2.273407340556578,1.0983442735658482,-0.08432555024610575,-0.11356263903790174,-1.5780674895094564,1.95681450017073,-1.46420361347591,1.010161289280409,-0.15859536070154975,0.9867223035289207,1.0548872950941621,-0.062004053447749154,0.09338033134051381,-0.6697978024351157,1.3891729717651589,0.38548578374558984,0.528281497449116,0.31945351278832435,-0.25141478863546735,1.1254126852775133,0.32753078575410705,-0.13852425217485922,1.190600035960285,-0.5727262785507167,-0.11463155624461104,-0.46559596387058316,-0.1798437232147902,0.7138643962282472,-0.030226074186217654,0.08833356741441466,-0.191561929748649
fliR,23.51217842957702,-4.287411002093971,1.7840796103724221,-4.7230581039563235,5.4420375009588025,-1.1083376116727641,0.7928101586148626,0.09295867590218594,0.28553245958536033,-0.6881291142190654,-0.922007182163351,1.9395227203528427,-0.36521476474485776,1.4306439659517274,-0.03460089474752406,-1.138550837659127,-0.7179440485340438,2.25391717718385,2.0703790584813593,-3.004750922160251,1.1910222069292473,-0.2642434713435633,-0.2409022235902271,-3.131183256026599,1.799478375092768,-3.1741407566730766,1.5550945129302738,-2.190995899891571,-1.3194725898523352,0.18470546738907523,0.4096227914148378,-0.09000054747700621,-1.355756978774957,0.1415966339620104,0.5668017731177206,0.31299675187358184,-0.31597523203480415,1.0025567596604261,1.4800945111973167,0.7333904404369027,0.118250226639911,-0.4050584794222058,0.8105824602028058,-0.934710459792822,-0.18894502846896757,-0.795197534268077,0.7536855842499559,0.06650644751960233,0.2166914901086888,0.1380371792020909
fliS,16.98685567781728,6.294687813116606,3.908249918108666,-3.471351374640731,2.913763695934268,-2.439542617960267,0.9137067778286372,1.6216837421636314,-2.1413095863181932,1.798752142974486,2.633898101273278,-0.8918028337320276,-0.9654719628541388,1.4988361767260132,0.8260943869504778,-1.1309380926001797,-1.6781266965879689,0.033807715537862645,1.740112793459561,-0.8802682885166728,0.240330051828052,0.7135860138922119,1.1014684453125079,-1.034638614374947,0.9476209225880012,-1.0202339270487055,0.10552740999340535,0.023339468366391294,-0.15897065303850938,-0.14392075433136944,0.037678880129127006,0.6972731153754231,-1.1081055123971542,-0.3738418377061587,-0.30625581911256,-0.1447824249190468,0.9333805471768423,-0.5310233204609502,0.49223038597985225,0.14499871911903814,-0.09391758526452128,-0.19262807661639997,-0.6885406955582873,0.35664998527632863,0.3527744480651208,-0.09389084261911083,0.5169332569603149,-0.3179109383372205,0.17090453790941218,-0.6099212718531655
flrA,12.966937109718877,3.932240867946674,6.815375526373915,-4.268287306883252,2.314803448041198,-0.8321336124218165,1.6806150885080577,0.5959480228818614,-2.5812312906465653,1.204455193586035,3.6097778056775187,-0.5396085428057211,0.38899977287177034,3.331331971740221,-0.9428944919759514,-0.9026347942130201,-2.5564829025152216,0.0920937046286078,2.095361696543709,-0.6538318904253404,0.32131179661283243,-0.34813906437649494,-0.3188435054680835,-0.6003941611047275,0.22701255512257534,0.061310590244447585,-0.7000548017199266,0.8435825038811491,0.793399580519937,0.26998141345339205,0.18343764079481148,0.3130728259312151,-1.0641852015294861,-0.2661934806679075,-0.6034606411354964,1.0619596367679969,-1.9720239384646254,-0.6023315587360621,0.07821581783146835,-0.44708349224001015,-1.2496924352938925,0.3196790859242863,0.29051854471343563,-0.5283501908410364,0.05350415650106452,0.8629953218874555,0.1562752771244051,0.2290041915368837,-0.09188508298788264,-0.11601047393819433
flrB,16.164854783799754,-7.570395095045084,2.5988717763620617,-0.9255281102944911,3.607229445053105,-1.3228319119096872,0.47660783798996365,-0.5651255478218857,-3.57123497398024,1.5382312376211487,0.3119781743430775,0.5963850484786087,0.28262838988300965,2.8869884289032584,1.3094609234121974,0.6910828760224674,-0.4707743544243618,-0.7427454682353726,1.3350733427360741,-0.5893808521283797,1.8655391412660767,-0.29677058995435157,1.0229278726304118,-2.4012847620089737,1.2483338681791025,-0.8275105584604604,1.6144316101684897,-1.7331717694666167,-0.8855158614235552,-0.2666208183940625,-0.3425483488548164,1.2000197913581987,-0.5035017452325037,-0.29280128917201476,0.06079106026505046,0.3569503641327633,-2.1069572427300525,0.09175141105347905,0.27090193690494146,-0.46392473725974653,-1.4278199400768092,0.22667399694321705,0.5096258595563026,-0.650144538785623,-0.6804878888945791,-0.5671945463999248,0.4084678238874577,0.09543522587064665,-0.7237556179669424,0.02568336630664347
lipA,3.9263396345599184,-12.35765936478044,-17.730781186751393,5.756986067726562,-2.646797988256428,-2.577869061815672,-1.0910347159582297,1.8945797115538525,1.0630614299096888,4.080894373723717,6.450553706487337,-0.45176441866019185,2.7160998462296346,0.24734318221080923,-2.600714871833923,-2.4520444317901466,-1.9893299144491932,-2.197256772618775,0.9032340883578623,0.1486446332466394,-2.015854116736069,-2.9503794993811883,2.839467813193581,-1.0874247467368146,2.674756882517818,0.8658372408391549,3.491286380570908,-1.5934286365683668,3.254445107571914,3.796105902411334,-1.5500717430966406,0.7540680119268247,-1.2556084073086469,1.379567682876375,-0.4318135034743208,0.03634628627532381,-0.8508583839715385,0.8101099119812,-0.3947741247872659,-1.0946573650298068,0.9494672384199606,-0.8257634768547255,-0.15954639780244448,-0.09513041421335078,-1.0936632373785753,-0.5244561809783499,0.30645439742259173,-0.1366163194143445,1.4550148674691419,-0.1301670982643346
lpxM,11.386374319195363,9.491025100430745,10.869471303560927,-2.4934708845948093,1.742012377067192,-1.9830600355032801,-2.7872864655670266,0.6454672762740107,2.8543532078073195,-0.6619419711448539,-0.4301836661673676,1.423817722515833,-0.8623984818241739,1.6207730364327197,1.1698016040053731,-1.5979595672524756,-0.4835272567153097,0.8306814016864272,2.255878215772326,-0.7320663378604133,-0.24170316642231637,-1.2083782673647694,0.3224906878518215,0.07336305154883313,-0.6260097984823502,1.1610020355054032,-0.08859522208181592,-0.7964954457213178,1.6395308892788372,0.4645721731246951,-0.8592239095159028,-0.6353379383808663,0.5329311320466259,0.10815150304647493,-0.18188668122388485,0.09981826643712499,-0.11468036723337444,0.25140319283202417,0.7652722125962359,0.1861157400435437,1.098146805871188,-0.016431085676748832,-0.45623270975053576,0.1711088356800487,-0.5781766600846845,0.8890007978254871,-0.6834894715457912,-0.2508610718451959,-0.4631117326167403,0.7958200602791505
manA,48.76228867209616,9.610940537459001,-24.298950220759068,-9.001858080024011,-9.529433222511935,10.91773673205987,3.0913535253923516,-4.906431710147357,-2.559424273834459,-1.0810384370489112,-7.240421346860563,-0.06913409627348138,-1.0898878129399936,3.0874181685433753,1.7384105832646297,-0.2798566086864229,0.48134847646112366,1.4645106039866178,3.266849085455023,-1.9211875096333118,-1.6296867533452084,-0.8984580598275396,-0.31598764529965195,2.898557541135226,-1.1968823094217393,2.3201865782073714,-1.3053258935962717,0.2949837652848159,0.319961505424754,0.03667138170849149,1.41106154792196,1.1846502278957662,1.0026672689323304,1.4844177608549862,-1.6269709862360147,1.2492575710386506,-1.2372692134114658,-1.6630256214376926,-0.2424708712770488,0.02709356555172446,-0.5352448629037172,0.6529457909037171,0.9230159092699455,-0.25337376700217223,0.27385028604868134,-0.005112401472697226,-0.28765118628058806,-0.02809957869043356,-0.7017608587323512,-0.03639458650849611
manB,8.824923409996686,-0.21779967314676768,3.434982931460538,2.3003372808441993,-3.173319816550003,-1.4131640220601274,-2.2054810440283084,-1.1923063068821693,2.071592618932929,-0.2885142954659511,1.4017768429003177,-1.4190406925549872,1.8705884117140683,0.2786115469253355,-0.8847927356450018,0.587873335705374,-0.06210395749599484,-1.5677578841516449,-2.5227376398546495,2.267731764526998,-1.107876649015466,0.473177761417953,0.04530709584995486,0.29436426718932035,-0.35553006045434726,-0.1701322354346377,-0.08647359116224308,0.8848024174425788,0.2161112248428102,-0.2905469971433965,-0.819585720659486,0.5086554911895832,0.250881864645493,-0.6891787385390631,1.0113182811794788,0.13160726523588057,-0.021068896843509887,-0.2990229137499658,-0.12655479425968308,1.6813436388314789,0.33601092532045834,-0.055891199695329574,0.7878948802997641,-0.23852781784783905,0.40174199420595236,0.5295637541235433,0.4016757372653432,-0.38030015674319884,-0.5269426497731341,-0.06717293696077162
manC,47.95450623889815,12.16526046752811,-23.316536777520668,-7.2902589906761985,-9.720863840394486,10.984818267188857,1.116115281989937,-4.299368458986026,-4.234106423575236,-2.9075109404012967,-6.014885663631298,0.7344454095353937,-3.154430847985939,0.08540366197961474,1.2811239122532967,0.21333958572578343,0.5322159893925619,2.0824201877955706,4.13342758390247,-1.6375305984596684,-1.3323543120471473,-1.4297213711132781,0.7150892544131513,2.1082459219506084,-0.4370638449384602,2.3255735646666613,-1.122466593116064,-0.6458776261187344,0.4154577691326632,-0.11364781442612665,0.7321330138387518,1.688980780129993,1.4808659506983037,1.3298981627336028,-0.6706314853549309,0.8172836602415332,-1.8962445765027225,-1.199836634431461,0.124193036777306,1.5911447637294458,-0.21881148386770882,0.4559027939614536,0.7758314030012949,0.32132317945547717,0.2564044218642559,0.11384963289224584,-0.12096564548343774,0.2802017891093908,-1.2895885415337824,0.18795694253810938
pdhE2,4.482701583046769,-10.289733674535828,-18.331737858591996,3.678482511194561,-1.375510622120294,-3.1393758171759805,-4.046014563961747,2.667943018744575,0.07820317442260298,4.5800577156829485,6.440760851572368,-0.9993772085877445,2.65040681559363,0.7291832155419633,-2.604895896133783,0.8496369353165819,-3.5784537855768517,-2.185486738340169,-0.7919182557602237,0.8902807604964771,-0.3996351833264675,-1.56914733980776,1.8036842378692997,2.7369552683220664,0.46936713091489074,1.5015898974345472,0.05359096158444322,-0.0492999342088861,1.5340438249478892,3.6572469176210416,2.593824055537732,1.356476064622486,-0.2764148044870448,3.1252582136615006,-1.2365240238534976,-0.41211796532876194,-0.9111753626781254,1.5566850551063853,1.3830317861402388,-0.32567957049960233,0.5715156862936899,-1.0754576042848043,-0.36722112838095594,-0.6481752457343265,-0.47510078396486644,-1.2188262203666127,-0.3135160853733297,-0.568246406986823,0.03786215538073566,-0.12696466959670344
potA,20.200488191277387,7.831351787018061,3.911269222166929,-3.0482766300161814,2.571951767351023,-3.495410484685316,-0.4102129347227442,0.8368103374290574,5.659841285317837,0.017410354670791276,0.546155025612506,0.7561686382385331,0.9554128429609879,-1.730101243946536,0.9435049090360579,0.43021165052875726,0.457577674327891,-0.7281559632261905,-0.8417845150685787,0.8504801310472412,-0.3870655575276887,0.3772345566653096,-0.7257556963622674,1.5578719642299665,-0.774604425385644,1.4728340304184417,-0.818687443179149,0.8176112814369576,-0.1848714451981918,-0.1415708806660667,0.1338669899342834,0.25080734465710625,-0.0011350260091133341,0.6380391104280505,0.973979198857274,-0.010864737411094068,-0.16952821515061084,1.090083126234352,0.9084628852159198,1.4764187096540384,0.6089282124091047,-0.05394302098834577,0.22075833870631606,-0.11632941547270823,-0.28675739145756196,-1.672474009605521,-1.0763167011551737,0.024022734141752114,0.3202413873278565,-0.03244379701590921
potB,20.720413544291183,8.01376904609765,4.278173690027376,-3.3834034360924763,2.968400794664401,-3.4793383456430234,-3.330248687479794,0.14647872567976014,5.659922852598228,-0.1904950514555952,-0.5175089542509704,0.7002769060209056,0.9268241430366031,-1.4405341059620316,-0.270487863735511,-0.47453170368286945,-0.2009455473308003,0.568017279987139,-0.3781225115336539,0.6106377121931907,0.38355485484432933,0.20631153417019796,-0.022914115057874915,1.4010133301998788,-1.2093530471040614,1.6389156645569902,-0.5160770341631641,0.662055557638143,0.3825622946827739,-0.161807243369558,-0.32645015998275884,0.45263526179155666,0.5188224968401427,0.6056573975446626,0.030452463186039308,-0.09825887946778797,0.10608402131136857,0.5893074328055218,0.5759207760170185,1.3624085181260206,1.2513401357638583,0.05765536397357593,0.08244491038496651,-0.1016731859863576,-0.21882130758730323,-1.5135778890797584,-0.9398295908396113,0.24141057789203046,0.18252970076380326,-0.002815658481929849
potC,-3.6854630642255826,-0.7788695785965302,6.904750736175371,4.228120017244685,-2.3904251604368993,2.3040039201550675,-0.17010510829319295,-1.2418494517254404,-2.5109655501010493,0.7869539511784259,-0.4384994443329806,-0.24593228151462998,0.1376491988519197,-0.21680556716600005,-0.7375755085823404,-2.136302692516196,0.36003294278596587,0.6580223202039918,-0.8329347106396244,0.2683342331013178,0.18648903977512168,0.6727414724380217,-0.9479247507777181,0.031999215157145655,-0.008678843278125526,0.3405359694259461,1.3442359365862027,0.3653769468133256,0.5072374423931941,-0.3665771278213698,-0.9067946541544756,-0.12415521083361718,0.18991508342444502,-0.28453229874530833,0.011547139563011706,-0.01549968778773613,0.1289779949960793,0.7697164800822033,-0.5726582002632753,-0.17901560930994684,0.5851988166842337,-0.34153480255457375,0.25976370390892595,0.29806664177801595,-0.365481183187088,-0.15973203604036593,-0.23917558332457187,0.6230968743462952,0.18847969444374152,-0.30763079568730356
potD1,19.2336370450116,6.768723832148695,4.570392417295379,-2.809123250299847,3.2584204242393238,-3.6903304201920584,-1.5096533405136006,0.8196565861009595,5.505539254241903,-1.3140382805963897,0.25614130173083777,1.2111447160636537,0.22733298257430803,-0.8858025393548816,-0.160081414366626,0.34752193714139384,0.4729030793908413,-1.5229250482147223,-0.5970629385139157,0.6847168329329592,-0.6485824876669254,-0.36793946708868386,-1.6027850480193402,2.0508524791087117,-1.32645566823241,0.28231499371912716,-0.07022411574558395,0.3943806501467776,0.08896625170655864,-0.1295646267729922,0.003413393513560528,0.21663038355099806,0.25901203993283456,1.0571508863403885,0.08092390309567786,-0.004849801332632386,-0.25947425239414257,0.547103071394245,0.31161104142185553,1.0713091216947546,0.7581367604499385,-0.28477768677558346,-0.3804726337436798,0.12445759938224102,-0.6621238738997459,-1.7946687112962483,-1.3202442092629512,-0.09989523571255055,0.616872709045522,0.6823105094401007
vibB,-6.136364242543783,-12.058987979336553,-14.302564943976828,2.1712206550260897,2.535945484032476,-4.83385245927375,1.8049295090587814,3.8662824190886984,-3.368938590208016,1.3540707278453727,6.118029411232301,1.6837409972037531,-2.4193649385121896,1.7527526329200729,0.13747181095370484,-1.0891807837045546,-1.7854698539913727,0.401931818229609,1.9977591912990782,-1.4729939785209638,-1.7814078155298576,1.6865124489066445,-0.3206157916640736,0.6520023988277255,-1.452317875325919,0.9999246015367109,-0.7905276118296808,2.067400229470795,-0.887176193620477,-1.0245644497573339,5.871509585049221,1.2933742187566493,1.9424040731418155,2.5920525685930316,-0.414206967451078,-0.9299074322256029,0.7884165100139346,0.6462544859100162,2.3216738878317855,1.5889062266656628,0.1004303001587853,-0.4371720358664317,-2.3901855695572807,1.1593465693517566,1.851723290071313,-0.6882502400080098,-1.0997193603875746,0.9403119167125255,-0.32580900455027706,0.42730717763738113
wavA,2.7577410541572096,-6.73472909857746,7.647511784268378,3.377221811683413,-3.7384714802691543,0.6520070707258169,0.5703257813797713,-2.3205489044895926,-0.5715946801550608,-2.219598229073751,1.2152222057351592,-0.5046844612118834,0.6285208629665142,0.47515135168203537,-1.5568750216312441,1.5093810070302722,-1.292977752512898,-0.2308591449356897,-1.1847868795753165,-0.2785922417675424,-1.481707336476046,-0.7269211190287094,-0.15649983565552938,0.6252702731968197,0.554861517843482,0.20598392224667408,-0.033751239940538434,0.6570191274985923,-0.11157880110054327,0.5765105658920395,-0.9654892508778371,0.05429630214585878,0.07694705783534815,0.03262773924653336,0.4881840671460455,-0.17049263002322004,0.03296665035320804,0.5215013978767885,0.3381268504220513,0.7254706241208333,0.16675390779877305,0.23724862806579838,1.4185398614957057,-0.778357271293671,0.12132944973424557,-0.3987896509160769,0.26287430592484595,0.10165428441673967,0.1334100762043057,-0.9387726020750301
wavL,31.995502387566297,-8.527689957561542,-24.42571671370448,6.36114815617314,-9.491455823923317,1.1669208922020307,1.9962355273136725,-1.4464257476469977,3.7941682198209605,-1.6401923230040878,0.36458706810942354,0.5241094620577913,2.0222108259382456,-0.7130507089452411,-1.0340680542086664,-0.32143215213984383,0.9832120656258891,-0.5037245533061486,-3.215408351661331,1.6955718763462317,-6.0034872214589905,-0.26071184486895027,1.8530622077851029,-0.5496146124381378,0.7741615885096256,0.897987741418731,1.4762927113736293,2.5979001960233337,0.760539564789629,0.20263763085836914,-4.8184114164569944,-1.831336131887145,-0.1462432642450371,-2.0474482577089947,0.8296508272200069,0.3102076366847053,0.5322852598208269,-1.1955301810953896,-0.8437960082631719,-0.3256583330762666,0.1306505329760787,0.1281532834919591,-2.6975948974365522,1.46652987399378,-0.7884898711785278,-0.41041379719711,0.4741799440303192,0.2165749681919149,0.9722751155915258,0.07875454112393035
wbeG,11.91101604402141,-1.1845293267419277,2.405101156865118,5.722304346690589,0.44014982464072816,-1.7667527746908984,2.063748874690052,-0.8815838659324609,1.0561197321585736,-0.6621512004889388,-0.5407737791092029,-0.38058059564189706,1.0812358637141706,-1.49330544758307,-3.254794490135998,0.2674086466704797,-0.8209195474032027,-0.8561771545932695,-2.033888464041095,1.2610134741229129,-1.0641754679932744,0.1576511695587383,-0.11901680208037162,-0.2954486262438432,-0.5564414456520639,-0.30144867679691234,-0.4654293429274366,1.5856968111182073,-0.7392920900196953,0.11573701368785963,-0.18136693115150695,0.09792122300906324,-0.0021602194656867185,0.15279901211568928,0.40544941092949793,0.8520430534264845,0.3644101743109236,-0.3106559437491694,0.47583466666980895,1.731941075384883,1.1904625550197845,0.35587283914962126,-0.11214703508397107,0.00998645181088471,-0.6636885321314022,-0.16910623606506273,0.3387563114375373,0.12052611338766135,-0.3531839229748728,0.1740687119845859
wbeL,44.6552593832471,4.101311436930921,-22.486580940652814,-7.541373503435017,-9.454780965401902,10.202785444735845,1.7667930463197723,-5.220311319699554,-0.4891181522992405,-4.394291860684836,-3.762352050863086,-0.5173138270297961,-1.204295766217427,0.5387873350299789,1.2874924694347758,-0.19017511863687092,0.820453076052872,-0.4118967179013284,1.1479952855547575,-0.3464915199355082,0.002363466902658831,-0.416947065049026,-1.1856754208421911,2.3135404483152797,-1.7141147418527272,0.7979517374058287,-1.4073513252748273,-0.671355460080455,1.0254596236065239,-0.19560713617255404,0.3946944842699426,0.03256869366942143,0.7218565036346726,-0.005241427986957564,-0.005304076596312093,0.8053973163625842,-0.8845157368452343,-0.6879969260500937,-0.11993055067453356,0.5288998229679531,-0.6048353600226656,-0.2873474340054903,-0.7200759231326348,0.6366784742933584,0.044488511790372415,-0.9301199604677948,0.3348353086066219,0.05322515927319134,-0.5603382061824527,0.11513796519382044
wbeM,1.7908597526150043,-2.29599022225114,5.959837088831422,2.6553024173473614,-3.4074403047224995,0.3297184421334851,2.359782907275907,-1.9995959577457385,1.7568164467857537,0.9224746728071093,-0.4147053434315581,-1.8753470473694793,0.18588018498395492,-1.003718157417196,-1.9742442545311572,1.6795068481998647,-0.5720978113385002,-1.2179748099265695,-1.0173212431950103,1.3362937597426492,-0.26528323710922247,-0.9382861875274481,0.15960078663480434,-0.0814070663104396,0.5180408920812065,0.5259099446125287,0.09800155642796665,0.576776859937039,-0.332844841860179,0.46213511566274407,0.7840683123263678,-0.0062589377570454975,0.1340549468250708,-0.037850083969545825,0.04608809194403641,0.0357287388576704,-0.42586053252958556,-0.2747557730522678,0.36225353143858885,-0.30167597525390055,0.6156629857332654,0.19782000221324386,0.44170224613201053,-0.5275732960077968,-0.11676313086429302,-0.6441167460793931,0.47913785723557306,0.625945388970498,0.11789768501805266,-0.6270328540916079
wbeN,5.645689135657136,-4.405841962344171,5.746743224524277,1.7292004621027997,-2.2551265416082806,0.12357574630302635,-0.4796675692602307,-2.1550431845542684,0.7797576877087171,-0.21163610948252237,0.5905032456202418,-0.4407600036773266,2.059461458656349,-0.4916845699585165,-0.8572219523260487,1.6325969418786066,0.05578350757098592,-0.48790907947161866,-0.9155243269997462,0.08852035836827309,-1.4576059598208173,0.3617518926569155,0.8112994168698253,-0.3041167571657646,0.366383225371529,0.3737745886849118,0.18418059159744182,1.1269781742180234,-0.29556258041700956,0.5094024631735151,-0.7486146283280166,-0.33636042945254996,-0.025488380787967054,0.05259209606825032,-0.1493998953569822,-0.09282498767230751,0.2669514916773195,0.014387739955605022,0.5484610282672296,0.5076840452372944,0.2876879774570206,0.5261299060468685,0.030078018774700312,0.23869283072735129,0.3554110273055725,-0.06629814617504723,-0.05290710492294529,-0.30697897205626345,-0.024627303591791848,-0.5204248074333891
wbeT,29.378658868127854,3.5412636988779607,-10.853849197230812,-4.081259632822318,-2.7329578168144026,4.980215093053875,1.2643157820836395,-1.542408286651166,-1.3380637944005835,0.3415226635691262,-0.32787129414280847,-3.6426086872089654,1.7877176910672885,1.4974801873150474,-0.152887221398074,2.7323780504605852,0.00015522564201268102,-2.7411483163070436,-1.558776459343878,1.3100854972902392,2.872884937359241,0.6851360908301742,-0.6785556782435276,1.1121337033916088,-0.37429472258398055,-0.2885701526951434,1.2574829630337714,1.2990429823680487,0.5418118429265574,-0.05233741610500691,-2.236178555128305,-0.3721872418526079,0.8902896107799945,-0.9704137611443127,-0.20022042090434916,0.7814650487190231,-0.17551263444676873,-1.4849957241242069,0.4498211076786203,1.5950896478905063,-0.20834599755035219,-0.45818620135295884,-0.6080310085348504,-0.054441611180658364,-0.36914737471335834,0.13274800600599365,0.11202856365161609,-0.25257446342517215,-0.5091321567152332,0.22953055858531052
wzt,-2.0498195769860796,-0.479484082398314,8.282091588069312,9.247414461426954,-6.05662155611919,1.0579169438854588,1.0485297827345337,-2.964010805250819,1.1291561216641373,0.9020795310561589,-1.1874520987538721,-0.5114541056447162,0.29516499140519575,-0.42506569863827315,-1.1004410732857526,0.9039136126911974,-1.480572104347834,0.6899157198725926,-0.28558065343246497,0.9670416101955298,0.22002415420024532,-0.24828016740980724,1.2564587767496884,-1.5718227131536224,0.49434621008693014,0.3884198549676517,0.9952834157641193,1.0228646978910996,-1.2575722730935663,0.0019660601703493192,0.3721509753319494,0.07137078165793637,0.10080701275601599,0.8192285819488757,-0.4208491074018964,0.3501676549886151,-0.3332259277698668,0.10214554325833346,1.3542988248451373,0.0174459672093385,0.020644595705206378,-0.6127542655621964,0.6013434242285529,-0.27699264042246924,-0.27543406073377674,-0.1920299006728293,0.030529398090711517,0.6053579979654883,0.4180849750070105,0.15896369307351083
