,VC_0113,VC_0134,VC_0161,VC_0196,VC_0289,VC_0399,VC_0405,VC_0419,VC_0449,VC_0462,VC_0745,VC_0900,VC_0929,VC_1003,VC_1154,VC_1291,VC_1295,VC_1319,VC_1320,VC_1350,VC_1359,VC_1414,VC_1423,VC_1462,VC_1498,VC_1581,VC_1652,VC_1710,VC_1885,VC_1887,VC_1909,VC_1933,VC_2224,VC_2270,VC_2271,VC_2311,VC_2441,VC_2453,VC_2485,VC_2522,VC_2523,VC_2524,VC_2627,VC_2714,VC_2718; VC_2719,VC_2756,VC_A0001,VC_A0005,VC_A0079,VC_A0146,VC_A0171,VC_A0187,VC_A0328,VC_A0340,VC_A0527,VC_A0536,VC_A0588,VC_A0620,VC_A0726,VC_A0759,VC_A0785,VC_A0800,VC_A0840,VC_A0940,VC_A0999,VC_A1081,VC_A1099,WT,argF,argH,argR,aroE,aroQ,bioA,bioC,bioD,bioF,cdgJ,cheW,dnaN,ectA,epsC,fadR,flaA,flgA,flgB,flgD,flgE,flgF,flgK,flgM,flgO,flgP,flgT,flhA,flhB,flhG,fliA,fliD,fliE,fliJ,fliL,fliP,fliQ,fliR,fliS,flrA,flrB,glmS,glyA1,glyQ,greA,groS2,grx,gshB,guaB,hslO,lexA,lipA,lpxM,manA,manB,manC,mltF,mrcA,mutH,nfuA,nusB,pabC,pckA,pdhE2,pilC,potA,potB,potC,potD1,proQ,pstB1,pta,recO,rimO,rjg,rluD,rluE,rsmJ,thiI,trmJ,trpR,ung,vibB,wavA,wavL,wbeG,wbeL,wbeM,wbeN,wbeT,wzt
biomass,0.2005818713829053,-0.8921885528967828,-0.24645837928003664,-0.5008525876869084,-0.8372374710307598,-0.6404762628273734,-0.4189133561132379,-0.1995246892925891,-0.846336948941108,-0.8603282663377646,-0.27531964333533265,1.0624607325866648,-0.08448732605588422,0.6212583510044984,-0.8741572426830337,-0.3734962710373033,-0.8472476220489236,-0.8415688896349519,-0.8956175258670894,-0.2524691768720727,2.1605650282151743,-0.8774026347284654,-0.3187171000739231,-0.6369027244796179,-0.812554009980884,-0.4305234043908323,-0.7426486065459448,-0.8270768221934186,-0.45648329306720686,1.4301271863035476,-0.4609230761635559,-0.3777122668427561,-0.8059679820536575,-0.9637988188375018,0.27630054808181875,-0.4011288268148948,-0.3465241649038193,-0.4056348843788747,0.5731178204990023,-0.49594039602824674,-0.4602172671565975,-0.5569090739779216,-0.21264945882319156,-0.864028118061593,-0.061730371329213114,0.010030717199391295,-0.5120199762158213,-0.5694463369161803,0.5450306967867785,-0.0658576403237051,1.330776346513035,0.000465672520840751,-0.6445935505969134,-0.7595437242612073,-0.8866312623282675,-0.530286202461519,-0.6428438700094622,-0.7231286215295503,-0.5159158583316555,-0.5562355902830092,1.0379810314240394,2.32573232515365,0.026293726753110588,0.14066817210352878,-0.735044038997431,-0.189142396637823,-0.8653051735742597,-0.838426644131106,-0.7012258734580383,-0.8359251889389242,-0.4241109978147762,-0.7848101018390241,-1.1246352384529652,-0.03680744748547973,-0.06241258047674069,-0.07986218663239113,-0.011506103143460374,-0.3747545116161671,0.8052494587574073,-0.5739753231509281,-0.6522193796701621,-0.9570371776443641,1.9483354978347183,1.57491752021083,0.47325854447086274,-0.13492877790214172,-0.6012060750832748,-0.9674503016751206,0.38623345658486646,-0.5797967805863381,-0.6431810881843565,2.141228948892363,1.156782442332474,0.6127597818085009,1.4983576276050683,1.3203215871339433,0.3815777672515963,0.09133244945096956,-0.30566780679100475,0.9886619585805649,0.5899764775140068,1.0915208633473477,1.6414698815993385,1.4909472717437968,1.5207004156243522,0.9382223470903178,0.5425359534812236,0.4710283361034049,-0.11328811817779466,0.09939082714046438,-0.6903865013239662,-0.40264644933502536,-0.8142960043755848,-0.9475368052411529,-0.4296145499877803,-1.163573874803095,-0.395063186613741,-0.326672980759248,-0.12178553985769122,1.327174206867749,3.2015538534016432,0.35935423430180286,2.7698273350108753,-0.9395036729058749,1.9379296919255102,-0.863289810532611,-0.41421858627880037,-0.5384399322436133,-0.6305991154206624,1.7889134675928113,0.2676842827061282,-0.7999478960765795,2.3286792764078945,2.356807710699746,-0.5430305595790947,1.9249114465310537,-0.7654656001810579,-0.7610055515173444,-0.9220264181075701,0.06897911727430653,-0.8656063424225923,-0.8557850552336166,-0.4591342284699485,0.19569202381133785,-0.5792866122489364,-1.001336473781919,-0.8764968115000191,-0.41821454045912004,-0.2581751898574966,-0.8022034797057371,-0.6815217662355894,3.850032522940943,1.1599881259905696,2.823334408597194,-0.5271902906266474,-0.15431391895107285,1.2466522009810161,-0.7639703433992684
colony_area_um2_mean,0.617872710534979,-0.9017031252761878,-0.03885760474437349,-0.41773275154051914,-0.7758799389509511,-0.6016158294670594,-0.3439307490741503,0.019057599953548058,-0.6541630653253774,-0.26322778805279645,0.1243422527005695,3.9330209714259032,-0.3694668935721349,0.9380031776463246,-0.8602858822784538,-0.4352773030861635,-0.7092486404091489,-0.8450735390196055,-0.9933132158789248,-0.32840168892465743,1.5226946090927103,-0.7554449761911228,-0.5800723179633659,-0.522184772377605,-0.7171126291150903,-0.4150116367097599,-0.721697441809907,-0.7211112371510652,-1.2648543049106857,1.8539145607632859,-0.29347399569885435,-0.29691307630237135,-0.7806994967491533,-0.7763853332333844,0.36825080433063084,-0.37744022958726525,-0.40668206220426945,-0.4618055899202065,0.8113211649682678,-0.49833297319286907,-0.5757583789960444,-0.6755512077435541,-0.32689570990362893,-0.9412469017703566,-0.27943753863084725,0.9263958464449201,-0.03169002916684976,-0.26173785425568374,0.4976346589684417,-0.030488395061406166,0.5625558393484561,0.3524606520454069,-0.5960084552241399,-0.7710159356025901,-0.913869676439754,-0.4247444874041896,-0.5968508669588141,-0.8491344562001462,-0.5008659631592031,-0.3200334818360637,0.7613056968117554,0.5671325674316374,-0.2865453665965033,0.10035414823354391,-0.66394752833108,0.0310881546955716,-0.8409739258596016,-0.8656621283499375,-0.6330078315716086,-0.8450449270914607,-0.33575733598863544,-0.7831551149005561,-0.972517857052403,-0.10593214417454831,-0.21396160003857798,-0.05933418279451391,-0.14835628822728053,-0.5766431168413412,0.0691600173892656,-0.4476479159921178,-0.5591268073420336,-0.7920343575659088,3.220434328753186,0.8003707379675673,-0.017238388811524587,0.13488381890341777,-0.47227688817368546,-0.9322671960373616,0.68847801901633,-0.5690567060262252,-0.728109088873398,0.48992204451737936,0.8783975535447763,0.16793895564771494,0.9834635166864987,1.3502408196413385,-0.6973608089971917,-0.38573430636649847,-0.3691163892874362,0.5351403274942448,0.1915303259344027,1.0871239234414551,1.3115885212485132,1.2063552611984651,1.639730740297208,0.4871676178350342,0.19543688364699427,0.6255011348398137,-0.22786246316265885,1.4613367952270355,-0.7161979074450672,-0.5551393737168256,-0.8451154937707084,-1.1560152830447716,-0.45601886328749125,-1.1651644333126578,-0.2772082188012276,-0.17150000163432544,3.087033403595137,1.213721928864988,2.6206221348753855,0.35351573256341173,2.5854148063354376,-0.24611981924634913,3.492327588670755,-0.722223618674948,-0.11624146728802841,-0.6474750607348863,-0.35824943058184405,0.3435776200743012,0.34096154652815536,-0.8020349949651067,0.4671631795799447,0.6716837481852491,-0.636062265502691,0.470695057178044,-0.5939422313664037,-0.6850450536721213,-0.7794755081575098,0.8375516378226383,-0.8822245199283376,-0.8627729647479714,-0.22324867443624685,0.6666478987566123,-0.33273886136139136,-0.7954300908800045,-0.8113730489274076,-0.2567097513256088,-0.3176095079564353,-1.0365890204210375,-0.049348012506615364,4.621359501688661,0.6277862947740322,2.1378842647335214,-0.3344451479987244,0.646125448419141,0.3453738646324946,-0.45793369868693107
colony_area_um2_std,1.0345379801538166,-1.0301609744774385,0.4928479583361023,0.03886847466376527,-0.8658260103041379,-0.1436213378519841,-0.37712103279132725,-0.3562152215955608,-0.5165283607417466,-0.3188675256074987,-0.15374576280694485,1.690779131707552,-0.6130122312447693,0.8560865799503644,-0.9649091110687702,-0.16921640911273175,-0.7893311039370318,-1.0768790338580447,-1.0355833398616072,-0.47558786205146025,1.6383197804773246,-0.755847023047469,-0.5755236890004506,-0.30230271844643847,-0.5320585134279784,-0.5531201116865989,-0.9464484887269683,-0.7835486200551306,-1.2252082793655856,0.8128893771122492,-0.34006719614859937,-0.39554063035734366,-0.8685598757332617,-0.015206198426824705,0.3424850019596271,-0.2810081118531476,-0.28042057028263667,-0.7000491511805332,1.0207507971733565,-0.5874875429421925,-0.42511138196390613,-0.7981073217834205,-0.4324776547804673,-0.8831146424216405,-0.1047152070683061,1.0874894404984525,-0.43005349638972207,-0.14040481901630864,0.490971481729476,-0.27742072579626775,0.6902988146859304,0.6521075164063533,-0.9014773995707293,-0.6927484571197269,-1.1319759184429283,-0.6700723964566824,-0.4741708706985244,-0.8711337802945729,-0.5372912005027517,-0.22984650711691848,0.6280945292138729,1.0041756555461179,-0.3031631915452913,0.207603547912925,-0.5137704156581677,0.14693435887955825,-1.07542790477618,-0.9941051029070221,-0.46778143293350993,-1.031139640234482,-0.38039174518563057,-0.7814841606003303,-0.467683440048665,-0.059517845525410604,-0.29026472316564966,-0.19653856277038734,-0.05037082881907914,-0.011852425934381561,-0.40172184142184886,-0.44786988005683065,-0.5160920605560612,-0.7636737588019707,0.8538203845726695,0.8895230806055588,-0.16151364056155929,0.4325766908674258,-0.669681996068402,-0.841855949117428,1.0144992731965623,-0.4496976764723897,-0.7936969481333846,0.7762927962656568,1.012972901968399,0.11837965994361879,0.9301292082611667,1.5891855700411879,-0.835493238982441,-0.14963390582139582,-0.4775785307196978,0.43428588310280275,-0.11821997407374549,1.109387351729091,1.2809500851877855,1.2125829865801327,1.69636409215078,0.7193247420970422,0.5640921091161528,1.390756482555953,-0.3426814856907191,1.7688178550525304,-0.7970028141420084,-0.5085170721215816,-1.1310484947249337,-1.4195049876867007,-0.5021725519222855,-0.7400004313066657,-0.3362512998680947,0.23908364843352353,3.2282229503008777,0.8561416772525746,1.33447804904018,0.5917547185322649,1.6099707499229505,-0.06719959983548662,2.8325579073064384,-0.6669736178359911,-0.5635896580727324,-0.610828607502916,0.7794167124514807,0.8158234443313329,-0.4870722593209036,-0.683885904308758,0.4698231776167525,0.6860305956170372,-0.42934032891833185,0.3738570597242806,-0.5774097620774294,-0.8277657316908709,-1.1653031067698973,1.0971062878259688,-1.037980050095537,-0.7797509927301517,-0.10250070519695653,0.996099129555928,-0.2312584869323238,-0.8107725958326681,-0.9807619699190617,-0.04139290516574135,-0.2906469406088529,-1.1213591132454954,0.7097510087738554,6.759087355171325,0.6634441233891097,1.6755194648657774,0.04323042426620574,1.0338851569782948,0.5963673333068351,-0.48851644253481685
colony_bgCV,-1.2855651517347035,-0.24539376312051017,-0.45818420625922907,-0.5500388330843724,-0.41572061804883625,-0.6027646410385539,0.08205057328274128,0.09737944122882357,-0.1854009589342133,-0.7374887499371611,-0.4691640905849514,-1.2061985260967072,-1.2786405634024618,-0.20730947047601878,-0.42709098007647855,0.05871115577941988,-0.3111839545568132,-0.5243326120391134,-0.2815008843127709,0.040220348621182844,1.0447273916081667,-0.16644012147876744,0.10225680238920298,-0.23985435264308894,-0.5322342727619334,-0.30099107501463684,0.019994345198314646,-0.10590092170756848,-0.5046668592320497,0.7655517712694352,-0.6895273163420533,-0.39236415820703285,-0.3433405055760415,0.16217961590295654,-1.3888780842578266,-0.16103678952082445,-0.35802267531913257,-0.4517494225405967,-1.107577960800225,-0.4063492182497228,0.05646885237432733,0.1250225045283733,0.4108926416298504,-0.14779866525211852,0.3329765011284876,-1.4660208148181693,0.09065331157866287,0.20200508914467177,1.4844175128296735,-0.5678562076842196,-0.9965164233651503,-1.2837630870580181,-0.20984669740277548,-0.15434058153365185,-0.35261283865184306,0.04787899340290557,0.19485875527088423,-0.11177350339759222,0.03294261961864724,-0.5369343155455935,-1.0339809473033361,-0.33151013050358363,-0.045429891290293116,0.13015966377995783,-0.3693504965476656,-0.6113954796788423,-0.16108999804326002,-0.06268168141267054,-0.20736983417873237,-0.14654039427659943,0.16529979488112953,0.03433488760665685,-0.05776308039505012,0.5142605389469241,0.4016887380963452,0.6673525159971669,0.593799084052884,-0.06119418447986595,0.16182003557041755,-0.2559157809554966,-0.1681961328132982,-0.189284660695189,0.42901163960198346,0.9925950082874485,0.6557159812631628,0.21758842132029074,0.03740706182986469,0.38272568903972476,0.27001676891616866,-0.7325654004817156,-0.08937245526425172,-0.5894013011149767,0.9307500531625138,0.3348303432915524,0.1074463895981018,1.6658657295119523,0.15051367988271905,0.6274108686465713,-0.11416216276292762,0.9369170379974532,0.2678175266869335,0.1724284359454939,1.0242906356025503,1.465680437375669,1.3633797026735794,0.9991375750399133,1.3869803493041586,0.9690241532256636,0.6803208249222842,0.22280675934449187,-0.5967404345737183,0.1562756815138924,-0.13683875038408932,-0.35485852450579647,-0.23315580296055152,0.09582013230485836,0.09544350963383737,-0.466623871491895,-1.2600075632979604,0.12302829073766847,4.740901764645726,-0.8621989238476434,4.601543050339455,-0.3176046230561752,-0.4221565075680586,-0.49031584424166424,-0.43502659538207483,0.14026134729713444,-1.1782598888045621,-0.5366901938039123,-1.061588169654401,-0.3102896871161895,-0.3532072389917064,-0.273306641763652,-0.28972361748881453,-0.4507445750411197,-0.07505103670138161,-0.04086332514237258,-0.40341370796982934,-1.4600054547580419,-0.29720416332869576,-0.2661647310922242,-0.02119308408586483,-1.2738178418005706,-0.6439458908488555,-0.155488272450321,-0.09889886228703708,-0.6476910423008044,-0.18971631320726579,-0.04669635819958525,-1.1484509524347073,4.925031092425449,-0.36580425910745656,4.8076530919347125,-1.0383307114888176,-1.0017137511781664,2.6756867297504963,-0.07884315215479361
colony_centroidOffset_um_mean,-0.789983827870127,-0.5900487904930272,-0.5167834795015582,-0.6656982123665269,-0.7279451425005538,-0.980639441291199,-0.2745769810686659,0.26664493871263967,-0.6117355625432463,-0.8097593118280703,-0.4996229678001813,0.23104283516226837,-0.9585501589268197,0.6978858344233869,-0.8027702824591434,-0.3650661151243182,-0.7336754226847636,-0.9149012903925205,-0.7062717981244776,-0.34104449290335254,0.8127884376720197,-0.7155005006192794,-0.2905960013742775,-0.5195732906556989,-0.7056361738534653,-0.5491733901700537,-0.3932853642738037,-0.5856538638576269,-0.49157509891047546,1.576170620552731,-0.5483287998851397,-0.6422421572869521,-0.7568132787171509,-0.42120043614856634,-0.7187235359907317,-0.6187881957092601,-0.3955670676402896,-0.5382354034005873,-0.624190464025487,-0.6091829293635244,0.04084187193549384,0.07563293325710847,0.275303861724968,-0.44602607227235086,1.0056790118755072,-0.6741864142217784,-0.1035218927932644,0.13150869463473017,1.0627577701893216,-0.283415204047204,-0.23620361479962051,-0.77351390464268,-0.4699275995453152,-0.6320816495066739,-0.7126059551400753,-0.22908558859664183,-0.38513069470146133,-0.5277961867518085,-0.5583281883027715,-0.5406112018368786,-0.2463824731674185,0.011531928078356382,-0.13219269822005628,0.08763090374448225,-0.6559807326138248,-0.3837425604539025,-0.5753020249783463,-0.505293910979992,-0.6125415951661524,-0.5506967255561076,-0.25656720585668175,-0.500448359104854,-0.7182765987744896,1.313895365183276,1.2853823655385659,1.9835536656875294,1.041791978566454,-0.6382381845439851,0.16926679990301294,-0.5393630592317171,-0.39587058467533,-0.6830362643353705,3.0264057833184324,1.3351096191000071,1.0549901089093734,0.5888230428290646,0.4913311674817377,-0.27930610750200685,0.7390723334544161,-0.28755487070639213,-0.12832132554161638,0.5263488255606241,1.3266961172289076,0.7926062555363718,0.7116667789742945,2.235796851300727,0.11817160830519338,-0.0037958540216583548,-0.4296622426215694,0.9038147961062348,0.5195894848682273,0.6387539381353975,1.3325968554014338,1.8715455069341747,1.898437691767444,1.0033177341240187,0.881986979918947,1.144853473020769,0.14402633897275893,0.6205348470489948,-0.9730793560498165,-0.2110359009325202,-0.588635159815226,-0.8663890242846015,-0.5218698622534818,-0.6768638740080637,0.08466988989413216,-0.6136513409234704,-0.1736211242537396,1.0662369700364536,4.408715973134113,-0.6831054477499187,3.2541672752188253,-0.2694240812743297,1.6733247187880458,-0.6113281260913098,-0.5899179925544158,-0.3240456624451799,-0.9063139184825054,0.08316233304269274,-0.4340227335022014,-0.6221893369066678,0.34298207044117074,0.3085864361676187,-0.5652402547056171,0.15177970075924035,-0.10935404561655647,-0.5569216721560263,-0.8170996750509134,-0.7226775434165806,-0.6146599049651441,-0.5818686369937733,-0.31725143469681105,-0.6912094983086472,-0.6830313362420632,-0.6877858809842604,-0.610990663370956,-0.6796537348621129,-0.35661468565582866,-0.6995247322200326,-0.8712337288426786,4.639289168191971,-0.29387959867716,3.6713048161444317,-0.7609988583565566,-0.6306881251008477,1.5458585807473264,-0.38134016098459533
colony_eccentricity_mean,-0.6247368803798851,-0.4909253325752026,0.35060284505972433,-0.388471254234293,-1.0188788691556478,0.06735635697244055,-0.401978066102789,-1.0397715452120984,-0.6097161791035254,-0.75011277759486,-1.5847438209616853,-2.7801156589773908,-1.1094317730065046,1.2787965073447327,-0.6835508063658513,-0.1354893284507844,-0.5919600628828395,-1.1161434740835674,-0.6770772417071108,-0.6077513826166798,1.3714469703119188,-0.8145671943113991,0.4274729706345739,-0.5277661009177337,-0.06361484888233206,-1.2172840784929844,-0.4790349773789238,-0.8454788620411107,3.4396612160658484,-0.44504090666541846,-0.8412164937711631,-0.5306953540967799,-0.6852030821132521,1.140645273507475,-1.0923937043745728,-0.22266463657351854,0.25708071223551265,-0.6855014552592325,-1.0067480856698445,-0.7293796714237067,1.4409618350230589,1.2445274193985463,0.37248687652996093,-0.10299689342356602,1.0114496950188705,-1.4967364392418747,-1.0319586569818069,1.136278613771018,0.5626317628411246,-0.9102092485012387,-0.47263993915954117,-0.4059446109752546,-0.77648500403239,-0.6240694784493341,-0.9124194096856033,-0.6215490351433168,-0.05649871927849582,-0.146064303623136,-0.7723423714985633,-0.16589998219960964,-0.5612451497449376,0.30533017816196983,-0.07111591358145823,-0.33449238739538206,-0.5828443962359948,-0.807773631675106,-0.5719058342249816,-0.2250525606795702,-0.23888046674387,-0.5725045854153374,-0.4642133410478446,-0.06260481630228311,-0.3561643089487807,0.2724389745436842,0.9708375532254483,0.6062573570846855,0.3371668383797585,0.28408405599822856,0.08415474967907938,-0.5308727209662831,-0.5599393365644845,-0.6738947470483642,-0.0680240743215495,1.3375712569645666,0.8028539707698343,2.05821968291428,1.289856265945956,1.4281519824628253,1.7196913803072111,0.012651199220069126,-0.031421114797676473,0.10333919249120173,0.42752252159603554,1.45149286784529,0.8656893358101563,1.2499629416002294,3.977167754176975,1.706669768768033,0.3549677674248766,1.605386655027136,0.39653803314988434,0.7237805315333362,1.0191941818400871,1.483513818974329,1.3917642788948015,1.9813541754489474,1.881512784247723,0.7810753955756435,0.3962069937575132,0.34816604174679133,-1.2036611047943835,-0.45032618002027036,-0.530122498082849,-0.9558710348275681,-0.6728468592532411,-0.28028730175564,-0.4505891314361363,0.05994917225723801,-2.1787806738888795,-0.8298082418640003,0.786740891408244,0.9593447147134806,0.9585967389497441,1.362958252891292,-0.5467590806603432,-0.5130084414422542,-1.749014014735107,-0.09919720740478441,-0.05348748506221223,-0.24031397225483772,-1.1429450877984846,-0.6204561496726223,0.3734314283788497,-0.07698467969358347,-0.03626693409329776,-0.2312183485468089,-0.5489908905134147,-0.8950980409567655,-0.974751329719985,-1.3320787095490048,-0.6337810332156033,-0.1427830799079001,-1.2270531149088786,-0.4539692808827131,-0.5279121189494776,-0.7829369042822864,-0.6765792227104177,-0.05935177890674786,-0.06724210794796844,0.679165324921155,1.9139579370445396,0.9904609608169503,0.8097342177100263,1.4481031550480359,2.1202656873901224,0.787734424681685,0.9402005934818334,-0.7559336169657671
colony_majorAxisLength_um_mean,-0.07472046545483442,-1.0842850976396488,0.029391238535375504,-0.5098127145548547,-0.8907451088219078,-0.6886739510405009,-0.24450670344947928,-0.1025825153516611,-0.8211865034664755,-0.4937151760880678,-0.20900641743705092,2.0066408271050062,-0.5827834314627214,1.4430604119193249,-1.1347877550314547,-0.47219127989158166,-0.8943178587757683,-1.0333084013973999,-1.1971971226600122,-0.2721901040659419,1.8768138364946214,-1.050214323506826,-0.29580070617842646,-0.6754223637684771,-0.7593007927583831,-0.5275671182091745,-0.7680468563236651,-0.9490898362678033,1.0598310985199388,1.4064541485980326,-0.392129336107481,-0.5345913326076899,-0.9924963228743401,-0.9823598738305807,-0.04884354924491864,-0.58155000668495,-0.4018605753567341,-0.5522640345205746,0.0685546946293373,-0.573471962532245,0.3582291292714833,0.08618615020805964,0.04855613533832795,-1.101479790287866,0.30985023800366834,0.150566112067825,-0.25949584948939214,0.3140861656164503,0.7605661102658419,-0.24836195858695576,0.1843455818412922,-0.052763509712086716,-0.6983380250980834,-0.9159163326347775,-1.1130747619546633,-0.4973014265069957,-0.6434457246481047,-0.9018853371336955,-0.5308065991198492,-0.4549749733420485,0.4048008346112023,0.4102462862408577,-0.014408402042309107,0.12747126902542422,-0.7263325418676296,-0.16065631040116363,-0.9777034478329172,-1.0431782516269357,-0.80485355797913,-0.9406137573074238,-0.4485428111683878,-0.9082423400033064,-1.237011156392794,0.3238460784996794,0.26074810562374523,0.5272399571800371,0.10863181109695544,-0.5789459433281499,0.3923389832723171,-0.5923344350577145,-0.6964460002686668,-0.9803400960105826,3.657089779447231,1.0789290481711948,0.5297137380528518,0.6343834312336252,0.25395319997836824,-0.6140470948742973,0.8648930019055645,-0.43664003645272825,-0.6877126187534228,0.4480994942243237,1.1815984198907181,0.7633376591482752,1.002373592754629,1.6372081892812966,2.7731470032920447,0.10415597002916419,-0.18878026914007792,0.9648284342702917,0.48162946690115116,1.157789326362048,1.419080979185214,1.412052652756835,1.8196713786598284,0.9460545882452389,1.0676702285324386,0.7758074213777362,0.1480403224380595,1.1793212333650482,-0.8703661582107527,-0.4379587245321126,-0.9540165039322966,-1.3086548360784682,-0.516624207606721,-1.1788018981763764,-0.27526608044628825,-0.36496588072372105,1.7962106464083956,1.0911541804932763,2.953807577190183,0.31473926071545055,2.782491431966127,0.2072061781781197,1.9951143121953985,-0.8849539319154092,-0.42609800204861104,-0.6403602185322453,-0.4696750668348918,0.28172931755543834,0.3263065071602453,-1.082196929427071,0.5232088246411754,0.5033015904956608,-0.7270368297096959,0.3369797441914328,-0.5704563621542993,-0.842298392113653,-1.0377393911880353,0.017069124552045317,-1.0880495056692734,-0.9296645511799828,-0.42961344786869027,0.04072861359158359,-0.5539783540911317,-0.9950959804366175,-0.8902309155928881,-0.42706644288953177,-0.4602558991167715,-1.0101934060708602,-0.06148064632753632,3.867518354863484,0.5131993990838425,2.669504315511581,-0.15609400753499017,0.26042816573121996,1.1101720713432546,-0.7153078525430203
colony_meanIntensity_kurtosis,1.3783763192861855,0.8073086830605726,1.1621725431219287,1.6137703551261746,0.16040748531717733,1.0762730570653338,0.4160403981166422,-0.7366747172678205,0.9106548646252939,0.2132714572302828,-0.02861354344130268,2.602730732333015,-0.2991709548298247,-0.5687876962009006,-0.10925040438684751,0.8741793970832157,0.7413876300297542,0.2918199252698634,0.08809566537964988,0.47546260316069633,-1.4131621670510381,0.15545491536736208,-0.3233648416801683,1.6719608808256488,1.8179110544743542,-0.19836482260308022,0.17471490165216105,0.7469610366029772,-0.9342911370766125,-1.2886860417314523,0.2182543497143971,0.27916481258675274,-0.013850939977041583,0.33127878166407804,0.25920013636706757,0.8964416802475026,0.2396770334219015,-0.32318930964216114,1.2787011607821648,0.7651693583507482,1.0273365981239067,0.14512867622627726,-0.5354068873406607,-0.19269107052910991,-0.0635527754465705,0.89302098102301,-0.32366972990824633,0.14102297025741023,0.08161604874423091,-0.5972398410830683,0.8073869773974407,0.36347299839029906,-0.09144193651068186,0.14691261204262057,-0.6735693164105614,-0.24004746277770642,0.22419316567665734,-0.09579117144221522,0.11667212143533366,1.2159062848489377,-0.7644755915862009,-0.3768284491470709,-0.024779227942246827,1.1357510283891121,0.4330629077694652,1.224605378656293,-0.3817462355526281,0.051569655708601815,2.298796540471131,-0.12719770391186128,0.2723667250448718,0.6716075233599456,-1.1394508432185921,-0.431984859234756,-0.610179580694928,-1.0206797012572515,-0.1907364520422686,0.7125633303161371,-0.5766568103914895,1.0076248785019348,0.5076462086907941,-0.14771353161832376,-1.2632604399070437,-1.3566450603673734,-1.0324653856205637,-1.089759905496919,-1.4115087831169497,-1.1628076381544634,-1.679476557700403,-0.06825903410984453,0.32827732899865675,-0.9517600243035313,-1.248488774645866,-1.089269926052111,-1.3126483927377592,-1.2212794929189752,-1.1679387899294256,-1.0814936388643102,-0.7061769138366303,-1.254992238205773,-1.332673499936191,-1.7404045359340783,-1.3107478008136506,-1.4319032756414087,-0.9828960689523496,-1.1507570311294462,-1.598961732315792,-1.4281682630264056,0.3891277395363657,-0.8940065423523821,1.054899694509577,-0.4024680118180727,-0.5783923950086443,-0.03996452725595625,-0.6193927267439119,4.886069551732694,0.09351170644974584,0.7085270149341967,-0.1127085348567118,-0.5187653611675973,-0.8402890538170896,-1.2366588722130547,-1.1462264078737106,-1.7678700101886065,0.09937087187060163,1.340637333772944,0.10235151715316769,0.20295424319506236,2.602434457016931,-0.2856716099697754,-0.8983788472313633,0.509292260493068,-0.3780372442179721,-0.6442032087799042,1.2137700620256773,-0.5913342172738696,-0.3377787496624088,0.7956067483569458,-0.07103016024572023,1.2936655188010957,-0.049763139105274336,1.3283838251360116,0.9125583441947266,-0.07183865151381943,2.0011723639968784,1.1774125784102456,-0.7222234923680894,1.1281344835967004,0.2870267741695913,1.406240127883776,-0.40869930507091523,-1.1871843653532983,-0.9814859419875835,-0.3206195068668769,-0.3609469215478036,-0.12323132134758807,0.5082449642404947,1.0123837436774432
