,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
WT,3.3053843751732184,3.3170059162685326,3.2104891405507687,2.907669567438758,2.6181872743793213,2.37980626515243,2.2192772464857575,2.092821034716423,2.0492978813255665,2.0680318853028345,2.051070819332084,2.0078608742669206,2.001884774458562,2.0141902120394586,2.050108301448759,2.0478846737651737,2.050344002767013,2.061047928855869,2.0850871909087436,2.078176054980795,2.080709874844439,2.097114580650183,2.0616664561614133
vpsL,3.2106473602560723,3.1551786278190637,2.973267373806339,2.8164469511646777,2.5594579354945406,2.3646559793884183,2.238692990790006,2.157555609767213,2.0998911997037877,2.0790088046867785,2.074463105456761,2.0613099795554595,2.0421201124560553,2.0737353879207823,2.0695101902173083,2.0861519441389884,2.1113306283208404,2.105960435544281,2.1114834485702585,2.095558822552259,2.1157087200625635,2.1202949395726924,2.0866053980207244
rbmB,3.293042401591401,3.2640214566762857,3.1365181719544903,2.8885055082415336,2.642806401745858,2.418604405804154,2.289210496890017,2.1610246309055494,2.0699388152191123,2.0868300191887696,2.0562368074054325,2.0356479265290988,2.0476517845445104,2.0191701328001326,2.08568602661057,2.0520989521510593,2.0768900788740754,2.057575365755996,2.083457312879325,2.0647583867549404,2.095929531577067,2.085699711231152,2.0430936540379077
hapR,3.302995577005598,3.398280449629573,3.4823864568484715,3.4595081280901416,3.400005805039134,3.2716621464481914,3.129318377681107,2.9591085707693248,2.8135415784247293,2.7300371256528897,2.6613121802834563,2.605981969328726,2.5978473487814036,2.5432713623618306,2.51314339999826,2.5250669608897764,2.5035184201760936,2.458232037265215,2.4857583350825,2.462113825328917,2.4640464554379458,2.437273345278347,2.451156045348056
potD1,3.346886104681389,3.47252252375761,3.5438879300449653,3.4622941119191246,3.2344068857199715,2.9438141793659205,2.6444605093701483,2.4466192209906983,2.2968702392695897,2.2676496575995357,2.2435840324491862,2.22864882679199,2.22675156464221,2.2045975572512706,2.2242687909327192,2.267672968149137,2.249048847953574,2.25511451392482,2.2681774792189184,2.2630723701916238,2.2332915475228208,2.2161575019269932,2.195374504225984
flaA,3.4735353006220917,3.6636183675633904,3.7508585033293707,3.6997819102942224,3.4847998291369597,3.270748537860479,3.0162048976006237,2.835790392946057,2.668812883602112,2.5237269610455004,2.4458572120240922,2.359595504953746,2.35454102604503,2.3496238748484393,2.3550887714431443,2.389509440658655,2.3682618496676064,2.3938184004335827,2.418478901270243,2.420002074502866,2.4382005386346077,2.4432213077004397,2.445423457311715
luxO_D47E,3.2260805359564637,3.1730213929361715,2.976826379640988,2.8895254895155404,2.7898355828044616,2.7587912971136475,2.745321290741517,2.701354883825172,2.709097298276899,2.702304617560021,2.6958337232165843,2.689780790102493,2.7115180855945886,2.6842381964881006,2.6707878049502694,2.708214474823871,2.702709249889189,2.734544327914173,2.7452689321857915,2.6925459552380104,2.720844742713,2.710910129071243,2.700982605228749
vpvC_W240R,3.2722738951731762,3.3255636225660066,3.323209131173592,3.3261358391315743,3.2995209992886947,3.3081506569180745,3.3025759606027663,3.256002416692868,3.2199200842169224,3.164808363565458,3.167220902947113,3.1528155493533703,3.1391501069571524,3.17559037767325,3.130910576309535,3.160511435004274,3.157669961746118,3.1555223950276945,3.1516918506747396,3.1445652999302434,3.1392013741518863,3.1470473887293573,3.132949594383707
